id,book_id,chapter,verse,text,text_web,text_kjv
33639,71,2,1,"Therefore the Lord hath made good his word, which he pronounced against us, and against our judges that judged Israel, and against our kings, and against our princes, and against the men of Israel and Juda,", "Therefore the Lord hath made good his word, which he pronounced against us, and against our judges that judged Israel, and against our kings, and against our princes, and against the men of Israel and Juda,", ""
33640,71,2,2,"To bring upon us great plagues, such as never happened under the whole heaven, as it came to pass in Jerusalem, according to the things that were written in the law of Moses;", "To bring upon us great plagues, such as never happened under the whole heaven, as it came to pass in Jerusalem, according to the things that were written in the law of Moses;", ""
33641,71,2,3,"That a man should eat the flesh of his own son, and the flesh of his own daughter.", "That a man should eat the flesh of his own son, and the flesh of his own daughter.", ""
33642,71,2,4,"Moreover he hath delivered them to be in subjection to all the kingdoms that are round about us, to be as a reproach and desolation among all the people round about, where the Lord hath scattered them.", "Moreover he hath delivered them to be in subjection to all the kingdoms that are round about us, to be as a reproach and desolation among all the people round about, where the Lord hath scattered them.", ""
33643,71,2,5,"Thus we were cast down, and not exalted, because we have sinned against the Lord our God, and have not been obedient unto his voice.", "Thus we were cast down, and not exalted, because we have sinned against the Lord our God, and have not been obedient unto his voice.", ""
33644,71,2,6,"To the Lord our God appertaineth righteousness: but unto us and to our fathers open shame, as appeareth this day.", "To the Lord our God appertaineth righteousness: but unto us and to our fathers open shame, as appeareth this day.", ""
33645,71,2,7,"For all these plagues are come upon us, which the Lord hath pronounced against us", "For all these plagues are come upon us, which the Lord hath pronounced against us", ""
33646,71,2,8,"Yet have we not prayed before the Lord, that we might turn every one from the imaginations of his wicked heart.", "Yet have we not prayed before the Lord, that we might turn every one from the imaginations of his wicked heart.", ""
33647,71,2,9,"Wherefore the Lord watched over us for evil, and the Lord hath brought it upon us: for the Lord is righteous in all his works which he hath commanded us.", "Wherefore the Lord watched over us for evil, and the Lord hath brought it upon us: for the Lord is righteous in all his works which he hath commanded us.", ""
33648,71,2,10,"Yet we have not hearkened unto his voice, to walk in the commandments of the Lord, that he hath set before us.", "Yet we have not hearkened unto his voice, to walk in the commandments of the Lord, that he hath set before us.", ""
33649,71,2,11,"And now, O Lord God of Israel, that hast brought thy people out of the land of Egypt with a mighty hand, and high arm, and with signs, and with wonders, and with great power, and hast gotten thyself a name, as appeareth this day:", "And now, O Lord God of Israel, that hast brought thy people out of the land of Egypt with a mighty hand, and high arm, and with signs, and with wonders, and with great power, and hast gotten thyself a name, as appeareth this day:", ""
33650,71,2,12,"O Lord our God, we have sinned, we have done ungodly, we have dealt unrighteously in all thine ordinances.", "O Lord our God, we have sinned, we have done ungodly, we have dealt unrighteously in all thine ordinances.", ""
33651,71,2,13,"Let thy wrath turn from us: for we are but a few left among the heathen, where thou hast scattered us.", "Let thy wrath turn from us: for we are but a few left among the heathen, where thou hast scattered us.", ""
33652,71,2,14,"Hear our prayers, O Lord, and our petitions, and deliver us for thine own sake, and give us favour in the sight of them which have led us away:", "Hear our prayers, O Lord, and our petitions, and deliver us for thine own sake, and give us favour in the sight of them which have led us away:", ""
33653,71,2,15,"That all the earth may know that thou art the Lord our God, because Israel and his posterity is called by thy name.", "That all the earth may know that thou art the Lord our God, because Israel and his posterity is called by thy name.", ""
33654,71,2,16,"O Lord, look down from thine holy house, and consider us: bow down thine ear, O Lord, to hear us.", "O Lord, look down from thine holy house, and consider us: bow down thine ear, O Lord, to hear us.", ""
33655,71,2,17,"Open thine eyes, and behold; for the dead that are in the graves, whose souls are taken from their bodies, will give unto the Lord neither praise nor righteousness:", "Open thine eyes, and behold; for the dead that are in the graves, whose souls are taken from their bodies, will give unto the Lord neither praise nor righteousness:", ""
33656,71,2,18,"But the soul that is greatly vexed, which goeth stooping and feeble, and the eyes that fail, and the hungry soul, will give thee praise and righteousness, O Lord.", "But the soul that is greatly vexed, which goeth stooping and feeble, and the eyes that fail, and the hungry soul, will give thee praise and righteousness, O Lord.", ""
33657,71,2,19,"Therefore we do not make our humble supplication before thee, O Lord our God, for the righteousness of our fathers, and of our kings.", "Therefore we do not make our humble supplication before thee, O Lord our God, for the righteousness of our fathers, and of our kings.", ""
33658,71,2,20,"For thou hast sent out thy wrath and indignation upon us, as thou hast spoken by thy servants the prophets, saying,", "For thou hast sent out thy wrath and indignation upon us, as thou hast spoken by thy servants the prophets, saying,", ""
33659,71,2,21,"Thus saith the Lord, Bow down your shoulders to serve the king of Babylon: so shall ye remain in the land that I gave unto your fathers.", "Thus saith the Lord, Bow down your shoulders to serve the king of Babylon: so shall ye remain in the land that I gave unto your fathers.", ""
